id,nb_sommets,nb_aretes,densite,instance_number,max_degree,min_degree,avg_degree,num_deg_one,count_triangles,total_triangles,fraction_closed_triangles,avg_count_triangles,max_count_triangles,min_count_triangles,avg_neighbor_deg,sum_neighbor_deg,degree_assortativity_coefficient,diameter,local_efficiency,avg_neighbor_clustering,avg_clustering_coefficient,is_acyclic,is_bipartite,is_connected,radius,matching_number,largest_eigenvalue,num_components,is_eularian,is_semi_eularian,g_is_planar,twin_free
1059,100,390,0.07878787878787878,29,30,4,7.8,0,204,100,2.04,0.5230769230769231,52,0,13.068901551359904,225.79322474753826,-0.14711185077317784,4,0.2693501080248343,0.19124446465421258,0.19124446465421258,0,0,1,3,50,31.421526294983472,1,0,0,0,1
1060,100,390,0.07878787878787878,3,29,4,7.8,0,192,100,1.92,0.49230769230769234,51,0,12.700084363318323,230.58385053020706,-0.11613827700828215,4,0.24852791540726135,0.17245509369419257,0.17245509369419257,0,0,1,3,50,30.57573706066234,1,0,0,0,1
1061,100,390,0.07878787878787878,30,35,4,7.8,0,206,100,2.06,0.5282051282051282,72,0,13.34121794336268,222.38532247479617,-0.16586721465368728,4,0.27079878608424784,0.18564629264784063,0.18564629264784063,0,0,1,3,50,36.24941785193137,1,0,0,0,1
1062,100,390,0.07878787878787878,31,31,4,7.8,0,193,100,1.93,0.4948717948717949,63,0,12.741655678922779,194.81503182703614,-0.1274274833089403,4,0.22026420670047953,0.1517252109396156,0.1517252109396156,0,0,1,3,50,32.36926284094636,1,0,0,0,1
1063,100,390,0.07878787878787878,32,32,4,7.8,0,185,100,1.85,0.47435897435897434,60,0,12.43812003826497,183.39514107875675,-0.1169170217136347,4,0.2227143515509794,0.15585777115568386,0.15585777115568386,0,0,1,3,50,33.348423093163625,1,0,0,0,1
1064,100,390,0.07878787878787878,33,35,4,7.8,0,199,100,1.99,0.5102564102564102,70,0,12.945327359774728,183.67099632823317,-0.14394543617862834,4,0.25519220764734823,0.17914009565712352,0.17914009565712352,0,0,1,3,50,36.306102025142785,1,0,0,0,1
1065,100,390,0.07878787878787878,34,37,4,7.8,0,225,100,2.25,0.5769230769230769,83,0,13.223029348729348,227.3658077986203,-0.10917941085021367,4,0.2870771820675613,0.1905366067113745,0.1905366067113745,0,0,1,3,50,38.23455314387124,1,0,0,0,1
1066,100,390,0.07878787878787878,35,31,4,7.8,0,180,100,1.8,0.46153846153846156,44,0,11.910253719117282,198.400169585164,-0.08771533710840365,4,0.21326930715848624,0.14654253078778695,0.14654253078778695,0,0,1,3,50,32.29585368259599,1,0,0,0,0
1067,100,390,0.07878787878787878,36,36,4,7.8,0,213,100,2.13,0.5461538461538461,72,0,12.954519109249086,232.14994853057783,-0.10921647083153722,4,0.2606422436946492,0.1857438610431611,0.1857438610431611,0,0,1,3,50,37.211466807980166,1,0,0,0,1
1068,100,390,0.07878787878787878,37,32,4,7.8,0,172,100,1.72,0.441025641025641,56,0,11.663861489633405,183.90795487643902,-0.07291205090161636,4,0.21516573540774783,0.1513025752277106,0.1513025752277106,0,0,1,3,50,33.271065294151725,1,0,0,0,1
1069,100,390,0.07878787878787878,38,29,4,7.8,0,205,100,2.05,0.5256410256410257,64,0,12.583752740373159,209.8574261444679,-0.13651699592471445,4,0.2471093713553264,0.17330674799612303,0.17330674799612303,0,0,1,3,50,30.39955733466137,1,0,0,0,1
1070,100,390,0.07878787878787878,39,35,4,7.8,0,235,100,2.35,0.6025641025641025,67,0,14.529023605565401,226.32245480257188,-0.1770074870058814,4,0.337846278449812,0.23215419528960418,0.23215419528960418,0,0,1,3,50,36.57273677006071,1,0,0,0,1
1071,100,390,0.07878787878787878,4,40,4,7.8,0,219,100,2.19,0.5615384615384615,89,0,13.170915042315064,212.96091788652384,-0.10388381975764677,4,0.2805004143466553,0.1946121760144828,0.1946121760144828,0,0,1,3,50,41.18155198903902,1,0,0,0,1
1072,100,390,0.07878787878787878,40,34,4,7.8,0,233,100,2.33,0.5974358974358974,69,0,13.084334424808578,235.06607115732837,-0.12222700858351443,4,0.29773993737909377,0.20535382302688665,0.20535382302688665,0,0,1,2,50,35.34671056879036,1,0,0,0,1
1073,100,390,0.07878787878787878,41,30,4,7.8,0,214,100,2.14,0.5487179487179488,54,0,12.774353880709105,219.08610479699476,-0.10202256233244311,4,0.28489922350648195,0.18987372085522275,0.18987372085522275,0,0,1,3,50,31.58443522663115,1,0,0,0,1
1074,100,390,0.07878787878787878,42,34,4,7.8,0,231,100,2.31,0.5923076923076923,76,0,13.617016033662722,223.5112067530815,-0.13908011439101753,4,0.3185987316204123,0.21960619904305123,0.21960619904305123,0,0,1,3,50,35.354350362341506,1,0,0,0,1
1075,100,390,0.07878787878787878,43,40,4,7.8,0,245,100,2.45,0.6282051282051282,73,0,14.599137221759896,252.74848978932877,-0.1697518482135545,4,0.345740314759295,0.2344322783834446,0.2344322783834446,0,0,1,2,50,41.22855647456221,1,0,0,0,1
1076,100,390,0.07878787878787878,44,36,4,7.8,0,220,100,2.2,0.5641025641025641,64,0,13.67792162145423,201.85412623072042,-0.15307182953088633,4,0.29197400678431795,0.1999736600237879,0.1999736600237879,0,0,1,3,50,37.247285606051975,1,0,0,0,1
1077,100,390,0.07878787878787878,45,34,4,7.8,0,229,100,2.29,0.5871794871794872,67,0,13.56792559400644,252.24736459544908,-0.15323543109010992,4,0.3367217146042601,0.231899315254147,0.231899315254147,0,0,1,2,50,35.39585783311015,1,0,0,0,1
1078,100,390,0.07878787878787878,46,44,4,7.8,0,218,100,2.18,0.558974358974359,71,0,14.381157341916497,224.60982364193092,-0.18063842845280884,4,0.30390896859277083,0.21367703785124423,0.21367703785124423,0,0,1,3,50,45.13076770299206,1,0,0,0,1
1079,100,390,0.07878787878787878,47,31,4,7.8,0,212,100,2.12,0.5435897435897435,58,0,13.299102595371505,221.8933580663017,-0.13435235030915924,4,0.26661179448344074,0.1868557032254164,0.1868557032254164,0,0,1,3,50,32.46571010908795,1,0,0,0,1
1080,100,390,0.07878787878787878,48,40,4,7.8,0,206,100,2.06,0.5282051282051282,56,0,13.770738008578496,226.06333578399455,-0.17835468208730226,4,0.2734332615563839,0.18891295711457,0.18891295711457,0,0,1,3,50,41.17133485099231,1,0,0,0,1
1081,100,390,0.07878787878787878,49,28,4,7.8,0,175,100,1.75,0.44871794871794873,49,0,12.430996984695955,192.76049674052535,-0.11637810306142514,4,0.21898043719120533,0.15343323912866919,0.15343323912866919,0,0,1,3,50,29.61408315452865,1,0,0,0,1
1082,100,390,0.07878787878787878,5,32,4,7.8,0,196,100,1.96,0.5025641025641026,57,0,13.153134768744328,231.36125338985633,-0.16198399137109976,4,0.25798075295925493,0.17558884478869793,0.17558884478869793,0,0,1,3,50,33.37246621483983,1,0,0,0,1
1083,100,390,0.07878787878787878,50,30,4,7.8,0,200,100,2.0,0.5128205128205128,61,0,12.711331443258116,224.8300431785929,-0.12101713577539525,4,0.2515271657991264,0.16816338133992687,0.16816338133992687,0,0,1,3,50,31.67832790408902,1,0,0,0,1
1084,100,390,0.07878787878787878,51,30,4,7.8,0,205,100,2.05,0.5256410256410257,46,0,13.093329836652408,221.654345228872,-0.1651197129466673,4,0.2877960845383855,0.20290919556382117,0.20290919556382117,0,0,1,3,50,31.39977443363459,1,0,0,0,1
1085,100,390,0.07878787878787878,52,38,4,7.8,0,211,100,2.11,0.541025641025641,74,0,13.37008300982643,223.0553351790968,-0.14485581251064464,4,0.281836681933719,0.19187454761438422,0.19187454761438422,0,0,1,3,50,39.2152298214605,1,0,0,0,1
1086,100,390,0.07878787878787878,53,39,4,7.8,0,196,100,1.96,0.5025641025641026,88,0,12.247154534284682,203.60069705910666,-0.08999120937087107,4,0.2431678160757546,0.1659102890573479,0.1659102890573479,0,0,1,3,50,40.138496611670924,1,0,0,0,1
1087,100,390,0.07878787878787878,54,33,4,7.8,0,200,100,2.0,0.5128205128205128,60,0,12.97335066829771,221.5266782698015,-0.12998238830745576,4,0.25098896393033326,0.1773117416581126,0.1773117416581126,0,0,1,3,50,34.39040374953045,1,0,0,0,1
1088,100,390,0.07878787878787878,55,26,4,7.8,0,185,100,1.85,0.47435897435897434,53,0,11.933690638416264,220.54831158225045,-0.06358061493910243,4,0.2086561323636455,0.14448610502806894,0.14448610502806894,0,0,1,3,50,27.850845863143558,1,0,0,0,1
1089,100,390,0.07878787878787878,56,32,4,7.8,0,208,100,2.08,0.5333333333333333,68,0,13.354145657111236,200.78387062189893,-0.14286624707616485,4,0.26698328648719516,0.18478014650187458,0.18478014650187458,0,0,1,3,50,33.412861359918494,1,0,0,0,1
1090,100,390,0.07878787878787878,57,38,4,7.8,0,254,100,2.54,0.6512820512820513,80,0,14.23436176298831,236.49770283528298,-0.14887165527384785,4,0.3358434457507448,0.23098993883766397,0.23098993883766397,0,0,1,2,50,39.38925132253284,1,0,0,0,1
1091,100,390,0.07878787878787878,58,38,4,7.8,0,210,100,2.1,0.5384615384615384,63,0,13.494921957904797,227.66127162015033,-0.14883633775342178,4,0.26441007289517193,0.17890901264496634,0.17890901264496634,0,0,1,3,50,39.203715943030005,1,0,0,0,1
1092,100,390,0.07878787878787878,59,42,4,7.8,0,206,100,2.06,0.5282051282051282,73,0,14.402683486774663,237.0970991515293,-0.17395551944641888,4,0.26585456792840395,0.18528298429022652,0.18528298429022652,0,0,1,3,50,43.194922776233625,1,0,0,0,1
1093,100,390,0.07878787878787878,6,33,4,7.8,0,194,100,1.94,0.49743589743589745,68,0,12.440592174008689,213.94522275516377,-0.08898097863106541,4,0.21278049449418748,0.14985444196208048,0.14985444196208048,0,0,1,3,50,34.31849448717999,1,0,0,0,1
1094,100,390,0.07878787878787878,60,31,4,7.8,0,223,100,2.23,0.5717948717948718,67,0,13.23685404067259,224.73448924134408,-0.12935231268291358,4,0.30653173793198485,0.21721788840340917,0.21721788840340917,0,0,1,2,50,32.42792221726814,1,0,0,0,1
1095,100,390,0.07878787878787878,61,45,4,7.8,0,242,100,2.42,0.6205128205128205,85,0,14.957801814536602,218.70377822725692,-0.1700192582770523,4,0.34420093146775976,0.23069541830244297,0.23069541830244297,0,0,1,2,50,46.13845394165717,1,0,0,0,1
1096,100,390,0.07878787878787878,62,31,4,7.8,0,216,100,2.16,0.5538461538461539,63,0,12.890903333317704,203.9431006953137,-0.10819252660116653,4,0.2607960868721696,0.1781811047071028,0.1781811047071028,0,0,1,2,50,32.505589769751616,1,0,0,0,1
1097,100,390,0.07878787878787878,63,33,4,7.8,0,221,100,2.21,0.5666666666666667,55,0,13.190901230024119,232.217274418534,-0.13321935800890616,4,0.305905101905688,0.2121330813143473,0.2121330813143473,0,0,1,3,50,34.40067469176619,1,0,0,0,1
1098,100,390,0.07878787878787878,64,39,4,7.8,0,209,100,2.09,0.5358974358974359,73,0,13.492142101808692,239.72578705776564,-0.1492561266684652,4,0.2768124186239371,0.1924501953229911,0.1924501953229911,0,0,1,2,50,40.19886614066086,1,0,0,0,1
1099,100,390,0.07878787878787878,65,32,4,7.8,0,234,100,2.34,0.6,61,0,13.784197990325668,214.4800602138805,-0.15458428864451623,4,0.30095149657928655,0.2078450976383484,0.2078450976383484,0,0,1,3,50,33.559911951676504,1,0,0,0,1
1100,100,390,0.07878787878787878,66,31,4,7.8,0,191,100,1.91,0.4897435897435897,56,0,12.330218715165236,200.51160631625828,-0.09681221998004881,4,0.241161641823797,0.17036242588429637,0.17036242588429637,0,0,1,3,50,32.36774345076195,1,0,0,0,1
1101,100,390,0.07878787878787878,67,34,4,7.8,0,213,100,2.13,0.5461538461538461,58,0,13.213872519313618,221.8193896512721,-0.14831472075417013,4,0.271586734149317,0.1911010488760926,0.1911010488760926,0,0,1,3,50,35.27847047235608,1,0,0,0,1
1102,100,390,0.07878787878787878,68,34,4,7.8,0,203,100,2.03,0.5205128205128206,69,0,13.425843788001496,224.90806181647966,-0.13731834413999727,4,0.24302444013228114,0.16993750737545502,0.16993750737545502,0,0,1,3,50,35.38899948631004,1,0,0,0,1
1103,100,390,0.07878787878787878,69,29,4,7.8,0,202,100,2.02,0.517948717948718,55,0,12.579987484771062,204.70531155688337,-0.10326773212334847,4,0.242370125126614,0.17042093160966357,0.17042093160966357,0,0,1,3,50,30.571460404358476,1,0,0,0,1
1104,100,390,0.07878787878787878,7,36,4,7.8,0,228,100,2.28,0.5846153846153846,69,0,14.609046433958198,209.98922603656848,-0.18560629972534295,4,0.3115223370272176,0.2153434727629101,0.2153434727629101,0,0,1,2,50,37.49223723121856,1,0,0,0,1
1105,100,390,0.07878787878787878,70,41,4,7.8,0,209,100,2.09,0.5358974358974359,86,0,13.615563500803109,220.9337402282894,-0.13400538636359305,4,0.2787705844470807,0.1900991798183848,0.1900991798183848,0,0,1,3,50,42.16522029110483,1,0,0,0,1
1106,100,390,0.07878787878787878,71,38,4,7.8,0,229,100,2.29,0.5871794871794872,87,0,13.835069912040362,238.37446346566807,-0.1632144760390083,4,0.28715241382856144,0.20036374108478838,0.20036374108478838,0,0,1,3,50,39.191422152500955,1,0,0,0,1
1107,100,390,0.07878787878787878,72,30,4,7.8,0,173,100,1.73,0.44358974358974357,55,0,12.673294664401174,225.79488019303102,-0.14077050536425137,4,0.20979493399153365,0.1552297030061209,0.1552297030061209,0,0,1,3,50,31.397242254916055,1,0,0,0,1
1108,100,390,0.07878787878787878,73,34,4,7.8,0,193,100,1.93,0.4948717948717949,62,0,12.885461291761214,205.7399729103787,-0.1181313197211548,4,0.24429600964528725,0.17002689886652736,0.17002689886652736,0,0,1,3,50,35.293134190322505,1,0,0,0,1
1109,100,390,0.07878787878787878,74,35,4,7.8,0,216,100,2.16,0.5538461538461539,64,0,14.485839862751627,212.605037119743,-0.1944286287835174,4,0.2966429413179412,0.20030159927218752,0.20030159927218752,0,0,1,3,50,36.66620586890075,1,0,0,0,1
1110,100,390,0.07878787878787878,75,31,4,7.8,0,197,100,1.97,0.5051282051282051,62,0,13.241366828863336,223.99579211983198,-0.11729853083542362,4,0.2533368552440552,0.17058430799031027,0.17058430799031027,0,0,1,3,50,32.7984030708521,1,0,0,0,1
1111,100,390,0.07878787878787878,76,31,4,7.8,0,193,100,1.93,0.4948717948717949,67,0,12.372111569479877,191.7304616265667,-0.10013417579361816,4,0.23283820382604797,0.1664340755881774,0.1664340755881774,0,0,1,3,50,32.8922653209542,1,0,0,0,1
1112,100,390,0.07878787878787878,77,42,4,7.8,0,232,100,2.32,0.5948717948717949,78,0,13.884311341633413,243.26088842284898,-0.1490251548879143,4,0.31306843401931217,0.21327195819840142,0.21327195819840142,0,0,1,3,50,43.15541698805073,1,0,0,0,1
1113,100,390,0.07878787878787878,78,28,4,7.8,0,194,100,1.94,0.49743589743589745,56,0,12.14751517001517,215.9088966573262,-0.09123146845543045,4,0.24778353146377513,0.1699628711730879,0.1699628711730879,0,0,1,3,50,29.583088050379722,1,0,0,0,1
1114,100,390,0.07878787878787878,79,36,4,7.8,0,228,100,2.28,0.5846153846153846,83,0,13.269912555049384,238.31083611496015,-0.12052820116825234,4,0.28760413161465165,0.1992942430694147,0.1992942430694147,0,0,1,2,50,37.24880071204117,1,0,0,0,1
1115,100,390,0.07878787878787878,8,41,4,7.8,0,237,100,2.37,0.6076923076923076,89,0,13.89945162310468,230.81530208378126,-0.14551352921905944,4,0.3251436015596476,0.21920593048518022,0.21920593048518022,0,0,1,2,50,42.15817922123336,1,0,0,0,1
1116,100,390,0.07878787878787878,80,27,4,7.8,0,188,100,1.88,0.48205128205128206,49,0,11.956022510122255,211.41521443768886,-0.08336827022190131,4,0.2269231821591875,0.15925970403491604,0.15925970403491604,0,0,1,3,50,28.520820439637205,1,0,0,0,1
1117,100,390,0.07878787878787878,81,40,4,7.8,0,227,100,2.27,0.5820512820512821,81,0,14.381612724021167,237.39943410600432,-0.16212163182711786,4,0.32274328479355363,0.21291199059842325,0.21291199059842325,0,0,1,3,50,41.244260324097525,1,0,0,0,1
1118,100,390,0.07878787878787878,82,38,4,7.8,0,221,100,2.21,0.5666666666666667,91,0,13.343048059116974,228.9816191648695,-0.11857864235155388,4,0.27766245372353904,0.19298344228584052,0.19298344228584052,0,0,1,3,50,39.20382552253153,1,0,0,0,1
1119,100,390,0.07878787878787878,83,30,4,7.8,0,190,100,1.9,0.48717948717948717,69,0,12.530343595488333,216.47433022630392,-0.12138676550073337,4,0.2301099289144508,0.15971122968937637,0.15971122968937637,0,0,1,3,50,31.50360633956676,1,0,0,0,1
1120,100,390,0.07878787878787878,84,43,4,7.8,0,262,100,2.62,0.6717948717948717,91,0,15.426445836807028,249.71955141681974,-0.19346103307767135,4,0.34194075558456377,0.23931614981269614,0.23931614981269614,0,0,1,3,50,44.14457724729389,1,0,0,0,1
1121,100,390,0.07878787878787878,85,34,4,7.8,0,201,100,2.01,0.5153846153846153,60,0,13.109036173951496,215.81600736628963,-0.12898579229638046,4,0.24461978995806294,0.16754247944089243,0.16754247944089243,0,0,1,3,50,35.32686687558073,1,0,0,0,1
1122,100,390,0.07878787878787878,86,31,4,7.8,0,185,100,1.85,0.47435897435897434,57,0,12.310742387742243,238.27421355143125,-0.09655125425397541,4,0.21999104727041627,0.15583272776266524,0.15583272776266524,0,0,1,3,50,32.4663816551906,1,0,0,0,1
1123,100,390,0.07878787878787878,87,34,4,7.8,0,213,100,2.13,0.5461538461538461,65,0,13.007838840582027,212.40019854082144,-0.14736542926094046,4,0.2752188300048914,0.1846157328746843,0.1846157328746843,0,0,1,2,50,35.397060706241795,1,0,0,0,1
1124,100,390,0.07878787878787878,88,30,4,7.8,0,201,100,2.01,0.5153846153846153,59,0,12.986416794236359,210.30502884067806,-0.12190745265730019,4,0.27480666480339494,0.1881804328043679,0.1881804328043679,0,0,1,3,50,31.530866514155168,1,0,0,0,1
1125,100,390,0.07878787878787878,89,35,4,7.8,0,225,100,2.25,0.5769230769230769,79,0,13.872368344990637,203.5516210283238,-0.1716044288572903,4,0.3136742397241752,0.21507632975027643,0.21507632975027643,0,0,1,2,50,36.82701571932891,1,0,0,0,1
1126,100,390,0.07878787878787878,9,40,4,7.8,0,218,100,2.18,0.558974358974359,72,0,13.738903007720248,191.0121401555022,-0.15355639532865806,4,0.2846013680669867,0.19829572449187055,0.19829572449187055,0,0,1,3,50,41.169720931107,1,0,0,0,1
1127,100,390,0.07878787878787878,90,31,4,7.8,0,196,100,1.96,0.5025641025641026,57,0,12.322036283207288,236.41045066505117,-0.09417090251353413,4,0.24664160770512183,0.17544813857998218,0.17544813857998218,0,0,1,3,50,32.35721147536065,1,0,0,0,1
1128,100,390,0.07878787878787878,91,37,4,7.8,0,222,100,2.22,0.5692307692307692,69,0,13.342272082192672,225.86842028742763,-0.14036199742186664,4,0.3187278542042345,0.21941992498277327,0.21941992498277327,0,0,1,3,50,38.22320770636524,1,0,0,0,1
1129,100,390,0.07878787878787878,92,26,4,7.8,0,182,100,1.82,0.4666666666666667,46,0,12.25488095107507,203.7120882283566,-0.09684139413707417,4,0.206620264789328,0.14166798530659752,0.14166798530659752,0,0,1,3,50,28.16527980285265,1,0,0,0,1
1130,100,390,0.07878787878787878,93,31,4,7.8,0,200,100,2.0,0.5128205128205128,60,0,12.692378248668524,229.224306767305,-0.11135835000136395,4,0.24564161423460176,0.1660183852582098,0.1660183852582098,0,0,1,3,50,32.4075488787667,1,0,0,0,1
1131,100,390,0.07878787878787878,94,32,4,7.8,0,196,100,1.96,0.5025641025641026,57,0,12.641749227000858,217.61969733721332,-0.10242014992686706,4,0.24752520668418398,0.17453754535873792,0.17453754535873792,0,0,1,2,50,33.3467820773785,1,0,0,0,1
1132,100,390,0.07878787878787878,95,32,4,7.8,0,225,100,2.25,0.5769230769230769,61,0,13.380135376713442,197.56530991870474,-0.1491812565877528,4,0.3399318110311021,0.23473116879875383,0.23473116879875383,0,0,1,3,50,33.37382600234341,1,0,0,0,1
1133,100,390,0.07878787878787878,96,43,4,7.8,0,199,100,1.99,0.5102564102564102,79,0,13.345008896201236,222.4147408139207,-0.1262864637834611,4,0.26453452348126294,0.1831517404674636,0.1831517404674636,0,0,1,2,50,44.141240621534855,1,0,0,0,1
1134,100,390,0.07878787878787878,97,29,4,7.8,0,209,100,2.09,0.5358974358974359,50,0,13.047363533365408,194.67583679147043,-0.16131232546669064,4,0.2828107297147922,0.19571951499846374,0.19571951499846374,0,0,1,3,50,30.425966695049294,1,0,0,0,1
1135,100,390,0.07878787878787878,98,31,4,7.8,0,213,100,2.13,0.5461538461538461,64,0,12.839463330878315,217.97968982118837,-0.1098955566323032,4,0.2704204063422747,0.18818623333020187,0.18818623333020187,0,0,1,3,50,32.43098312262638,1,0,0,0,1
1136,100,390,0.07878787878787878,99,30,4,7.8,0,199,100,1.99,0.5102564102564102,56,0,12.410098295412554,226.39753288236344,-0.08706590805829278,4,0.2277184443478922,0.1620892601131706,0.1620892601131706,0,0,1,3,50,31.46738427136396,1,0,0,0,1
1138,200,397,0.019949748743718593,10,28,2,3.97,0,26,200,0.13,0.0654911838790932,8,0,9.150545624980454,120.55413343964307,-0.21374380750710334,6,0.06437133584438151,0.06250693863813059,0.06250693863813059,0,0,1,4,80,29.40577463227409,1,0,0,0,0
1139,200,397,0.019949748743718593,100,40,2,3.97,0,41,200,0.205,0.10327455919395466,26,0,9.710708965462642,137.4377221838619,-0.13141654723485535,6,0.1112100836842323,0.10553898702776411,0.10553898702776411,0,0,1,4,80,41.12499501062989,1,0,0,0,0
1140,200,397,0.019949748743718593,11,30,2,3.97,0,31,200,0.155,0.07808564231738035,12,0,8.931219853052864,128.17690887291835,-0.1540742189624008,6,0.05779805180910924,0.056354097049410384,0.056354097049410384,0,0,1,4,80,31.26208096620433,1,0,0,0,0
1142,200,397,0.019949748743718593,13,41,2,3.97,0,32,200,0.16,0.08060453400503778,12,0,10.684817469996128,113.4164039273479,-0.2019215699586703,6,0.08674369889369889,0.08419644190497849,0.08419644190497849,0,0,1,4,80,42.11327521251194,1,0,0,0,0
1143,200,397,0.019949748743718593,14,32,2,3.97,0,36,200,0.18,0.0906801007556675,14,0,10.37500732307331,146.15185598020653,-0.19333837815700614,6,0.08932002619385418,0.08737169371240906,0.08737169371240906,0,0,1,4,80,33.51012829441837,1,0,0,0,0
1144,200,397,0.019949748743718593,15,34,2,3.97,0,40,200,0.2,0.10075566750629723,18,0,9.48398738638812,122.69230191220836,-0.15688782378261132,6,0.09231471504760053,0.08909703835634311,0.08909703835634311,0,0,1,4,80,35.15605025892488,1,0,0,0,0
1145,200,397,0.019949748743718593,16,41,2,3.97,0,35,200,0.175,0.08816120906801007,21,0,10.951487924564145,139.95117872579763,-0.16470525273737488,6,0.08106545678381522,0.0788522766223627,0.0788522766223627,0,0,1,4,80,42.17025964587229,1,0,0,0,0
1146,200,397,0.019949748743718593,17,40,2,3.97,0,45,200,0.225,0.11335012594458438,25,0,11.439057233866176,142.70605183748313,-0.1689993161397654,6,0.14499229140298875,0.14056091635278067,0.14056091635278067,0,0,1,3,80,41.21680172668121,1,0,0,0,0
1148,200,397,0.019949748743718593,19,32,2,3.97,0,40,200,0.2,0.10075566750629723,17,0,10.208734577922078,115.39207736707736,-0.17876688810793015,6,0.0999582070576892,0.09727458909598377,0.09727458909598377,0,0,1,4,80,33.258456837611405,1,0,0,0,0
1149,200,397,0.019949748743718593,2,28,2,3.97,0,30,200,0.15,0.07556675062972293,16,0,9.009549454630337,109.52483246846779,-0.14994544304591959,6,0.06820813748801365,0.06651236675547821,0.06651236675547821,0,0,1,4,80,29.34878827127131,1,0,0,0,0
1150,200,397,0.019949748743718593,20,40,2,3.97,0,36,200,0.18,0.0906801007556675,18,0,12.689303848928848,131.43611325950036,-0.21087326041009297,6,0.11139242850086503,0.1100820594094588,0.1100820594094588,0,0,1,3,80,41.65452767356835,1,0,0,0,0
1151,200,397,0.019949748743718593,21,33,2,3.97,0,32,200,0.16,0.08060453400503778,15,0,9.496141308467195,128.1081857167837,-0.16399944797674726,6,0.06322805438012448,0.06112025299513957,0.06112025299513957,0,0,1,4,80,34.154752487880046,1,0,0,0,0
1152,200,397,0.019949748743718593,22,45,2,3.97,0,43,200,0.215,0.10831234256926953,24,0,12.16639029343441,147.93776067884954,-0.18289175954348968,6,0.1186172224483499,0.11566276803041509,0.11566276803041509,0,0,1,4,80,46.17914419543139,1,0,0,0,0
1153,200,397,0.019949748743718593,23,36,2,3.97,0,39,200,0.195,0.0982367758186398,18,0,10.242519616615644,128.90638058808574,-0.17710896169073345,6,0.09401795095416658,0.09127361941862548,0.09127361941862548,0,0,1,4,80,37.17164861131633,1,0,0,0,0
1154,200,397,0.019949748743718593,24,44,2,3.97,0,37,200,0.185,0.09319899244332494,17,0,10.194241872016873,136.38310304315374,-0.13917969705395067,6,0.09923624624729277,0.09647557739418204,0.09647557739418204,0,0,1,4,80,45.10072103157489,1,0,0,0,0
1156,200,397,0.019949748743718593,26,38,2,3.97,0,31,200,0.155,0.07808564231738035,12,0,9.577961769224927,111.74008934119652,-0.16345807834224602,6,0.09171641849396257,0.08990651491375008,0.08990651491375008,0,0,1,4,80,39.13789128761016,1,0,0,0,0
1157,200,397,0.019949748743718593,27,37,2,3.97,0,42,200,0.21,0.10579345088161209,22,0,11.564438881993231,127.47685975138285,-0.18237177276346633,6,0.10131425536611224,0.09614310972463146,0.09614310972463146,0,0,1,3,80,38.31276025647955,1,0,0,0,0
1158,200,397,0.019949748743718593,28,39,2,3.97,0,41,200,0.205,0.10327455919395466,19,0,10.964243035717182,121.92276364106061,-0.17752416978944519,6,0.10527013855615923,0.10280931592127038,0.10280931592127038,0,0,1,3,80,40.18345739260221,1,0,0,0,0
1159,200,397,0.019949748743718593,29,32,2,3.97,0,44,200,0.22,0.11083123425692695,20,0,9.324205690590771,117.20948273729525,-0.11331747092698582,6,0.09828201013144561,0.09325197401165143,0.09325197401165143,0,0,1,4,80,33.55587757371113,1,0,0,0,0
1160,200,397,0.019949748743718593,3,58,2,3.97,0,45,200,0.225,0.11335012594458438,38,0,11.901027212898663,140.79289215357926,-0.13378612558126907,6,0.0974109670507837,0.09076724121044608,0.09076724121044608,0,0,1,4,80,59.06046808044424,1,0,0,0,0
1161,200,397,0.019949748743718593,30,47,2,3.97,0,42,200,0.21,0.10579345088161209,25,0,11.872366636074892,139.46729940062693,-0.18299142092087156,6,0.13691308171145047,0.13472555163645392,0.13472555163645392,0,0,1,3,80,48.10754552183057,1,0,0,0,0
1162,200,397,0.019949748743718593,31,36,2,3.97,0,36,200,0.18,0.0906801007556675,18,0,9.786265762015763,118.27089530839531,-0.1444386738001619,6,0.08896104833878643,0.08637385207385208,0.08637385207385208,0,0,1,4,80,37.20002285365949,1,0,0,0,0
1163,200,397,0.019949748743718593,32,34,2,3.97,0,34,200,0.17,0.08564231738035265,15,0,10.033869036681898,139.74355293994537,-0.17357191849277984,6,0.08030068179248874,0.07754018269499155,0.07754018269499155,0,0,1,3,80,35.25471902742789,1,0,0,0,0
1164,200,397,0.019949748743718593,33,44,2,3.97,0,45,200,0.225,0.11335012594458438,19,0,11.612426518548503,129.7969506657853,-0.20384160918162839,6,0.12994487287138148,0.12683876533339244,0.12683876533339244,0,0,1,4,79,45.09683094402571,1,0,0,0,0
1165,200,397,0.019949748743718593,34,40,2,3.97,0,34,200,0.17,0.08564231738035265,20,0,10.311724331224331,126.94339463072617,-0.15100619882299118,6,0.0713942375125438,0.06816605408339688,0.06816605408339688,0,0,1,3,80,41.147535958456885,1,0,0,0,0
1166,200,397,0.019949748743718593,35,38,2,3.97,0,42,200,0.21,0.10579345088161209,27,0,10.491539377230167,137.1584346090925,-0.1549451001218459,6,0.08102901973954606,0.07694266042950253,0.07694266042950253,0,0,1,4,80,39.471372811366166,1,0,0,0,0
